,CenterLatitude,CenterLongitude
6909,57.63785,11.59725
6910,57.63765,11.60075
6911,56.68515,8.24075
6912,57.63755,11.60425
6913,57.63755,11.60775
6914,57.63745,11.61125
6915,57.63745,11.61475
6916,57.63735,11.61475
6917,56.68945,8.24075
6918,56.69125,8.24075
6919,56.69155,8.24075
6920,56.69395,8.24075
6921,54.42415,10.21125
6922,57.64885,11.70575
6923,57.63745,11.63575
6924,57.63755,11.63925
6925,57.63765,11.64275
6926,57.63795,11.64275
6927,57.63835,11.64625
6928,57.63865,11.64975
6929,57.63915,11.65325
6930,57.63965,11.65325
6931,57.64015,11.65675
6932,57.64055,11.66025
6933,57.64105,11.66025
6934,57.64145,11.66375
6935,57.64195,11.66725
6936,57.64235,11.66725
6937,57.64275,11.67075
6938,57.64335,11.67425
6939,57.64375,11.67775
6940,57.64415,11.67775
6941,57.64445,11.68125
6942,57.64525,11.68475
6943,57.64565,11.68825
6944,57.64605,11.69175
6945,57.64645,11.69175
6946,57.64685,11.69525
6947,57.64725,11.69875
6948,57.64765,11.69875
6949,57.64805,11.70225
6950,57.64845,11.70575
6951,54.13685,12.09075
6952,54.15915,12.10475
6953,54.13695,12.09075
6954,54.15885,12.10475
6955,54.15875,12.10475
6956,54.15865,12.10475
6957,54.13675,12.09075
6958,54.13665,12.09075
6959,54.13655,12.09075
6960,54.13685,12.09425
6961,54.13695,12.09425
6962,54.15905,12.10475
6963,54.13705,12.09425
6964,54.13715,12.09425
6965,54.13745,12.09425
6966,54.13775,12.09425
6967,54.13805,12.09425
6968,54.13835,12.09425
6969,54.13885,12.09425
6970,54.13925,12.09425
6971,54.13965,12.09425
6972,54.14025,12.09425
6973,54.14085,12.09775
6974,54.14135,12.09775
6975,54.14195,12.09775
6976,54.14225,12.09775
6977,54.14305,12.09775
6978,54.14335,12.09775
6979,54.14365,12.09775
6980,54.14425,12.09775
6981,54.14485,12.09775
6982,56.03925,12.67875
6983,54.14545,12.09775
6984,54.14565,12.09775
6985,54.14595,12.09425
6986,54.14625,12.09425
6987,54.14655,12.09425
6988,54.14675,12.09425
6989,56.04025,12.68575
6990,54.14705,12.09425
6991,54.14735,12.09425
6992,56.04115,12.68575
6993,54.14815,12.09425
6994,54.15195,12.09775
6995,54.14845,12.09425
6996,54.15845,12.10475
6997,54.15825,12.10125
6998,54.15805,12.10125
6999,54.15775,12.10125
7000,54.15705,12.10125
7001,54.15665,12.10125
7002,54.15605,12.09775
7003,57.57055,11.79325
7004,57.57015,11.79325
7005,54.42105,10.21125
7006,57.65095,11.71975
7007,57.65125,11.72325
7008,55.62185,12.98675
7009,57.65165,11.72325
7010,54.41935,10.20775
7011,57.65205,11.72675
7012,56.69685,8.24425
7013,57.65235,11.73025
7014,54.41785,10.20775
7015,57.65265,11.73025
7016,55.60555,12.69625
7017,54.41735,10.20775
7018,57.64925,11.70925
7019,54.89465,10.41075
7020,54.42315,10.21125
7021,55.62355,12.98325
7022,56.69545,8.24075
7023,57.64975,11.71275
7024,55.62335,12.98325
7025,57.65015,11.71625
7026,55.60735,12.69625
7027,57.65055,11.71625
7028,55.60905,12.69625
7029,55.60885,12.69625
7030,55.60865,12.69625
7031,55.60825,12.69625
7032,55.60805,12.69625
7033,55.60765,12.69625
7034,55.60695,12.69625
7035,55.60655,12.69625
7036,55.60625,12.69625
7037,55.60605,12.69625
7038,56.04325,12.61925
7039,55.60535,12.69625
7040,55.60515,12.69625
7041,56.04335,12.62275
7042,55.60485,12.69625
7043,55.60465,12.69625
7044,55.60445,12.69625
7045,55.60415,12.69625
7046,55.60395,12.69625
7047,56.04395,12.62625
7048,55.60375,12.69625
7049,55.60345,12.69625
7050,56.04415,12.62625
7051,55.60315,12.69625
7052,56.04435,12.62625
7053,55.60275,12.69625
7054,56.04475,12.62975
7055,55.60225,12.69625
7056,56.04505,12.62975
7057,55.60165,12.69625
7058,56.04535,12.63325
7059,55.60125,12.69625
7060,55.60075,12.69625
7061,56.04595,12.63325
7062,55.60025,12.69625
7063,55.59975,12.69625
7064,55.59915,12.69625
7065,55.59865,12.69625
7066,54.49495,10.27075
7067,57.66465,11.79325
7068,54.49365,10.27075
7069,56.04765,12.64375
7070,57.65305,11.73375
7071,57.65345,11.73725
7072,54.41635,10.20775
7073,57.65475,11.74425
7074,57.65525,11.74775
7075,54.41345,10.20775
7076,57.65565,11.75125
7077,57.65615,11.75475
7078,54.41215,10.20425
7079,57.65665,11.75825
7080,57.65705,11.75825
7081,57.65755,11.76175
7082,54.41035,10.20425
7083,57.65815,11.76525
7084,55.61825,7.57225
7085,57.65865,11.76525
7086,57.65925,11.76875
7087,55.61815,7.57225
7088,57.65975,11.77225
7089,57.66165,11.77925
7090,56.03635,12.64025
7091,56.03665,12.65075
7092,56.03675,12.65075
7093,56.03685,12.65425
7094,56.03695,12.65425
7095,56.03715,12.65425
7096,56.03725,12.65775
7097,56.03725,12.66125
7098,56.03725,12.66475
7099,56.03745,12.66825
7100,56.03745,12.67175
7101,56.03755,12.67175
7102,56.04215,12.68925
7103,56.03765,12.67525
7104,56.03785,12.67875
7105,56.03825,12.67875
7106,56.03855,12.68225
7107,56.04075,12.68575
7108,57.66225,11.77925
7109,54.35055,9.77375
7110,54.35045,9.77375
7111,54.35025,9.77375
7112,54.35005,9.77375
7113,54.34995,9.77025
7114,54.34975,9.77025
7115,54.34965,9.77025
7116,54.34945,9.77025
7117,54.34925,9.77025
7118,54.34915,9.77025
7119,54.34895,9.77025
7120,54.34875,9.76675
7121,54.34865,9.76675
7122,54.34845,9.76675
7123,54.34825,9.76675
7124,54.34815,9.76675
7125,54.34795,9.76675
7126,54.34775,9.76675
7127,54.34765,9.76675
7128,54.34745,9.76325
7129,54.34725,9.76325
7130,54.34715,9.76325
7131,54.34695,9.76325
7132,54.34675,9.76325
7133,54.34665,9.76325
7134,54.34645,9.76325
7135,54.33315,9.73525
7136,54.33515,9.73875
7137,54.33665,9.74225
7138,54.33885,9.74575
7139,55.60955,12.69625
7140,56.04835,12.64725
7141,54.48925,10.26725
7142,54.48865,10.26725
7143,56.04865,12.64725
7144,54.48795,10.26725
7145,55.59415,12.69975
7146,55.59385,12.69975
7147,55.59335,12.69975
7148,55.59265,12.69975
7149,55.59235,12.69975
7150,55.59185,12.69975
7151,55.59155,12.69975
7152,55.59105,12.69975
7153,55.59085,12.69975
7154,55.59035,12.69975
7155,55.58965,12.69975
7156,55.58915,12.69975
7157,55.58865,12.69975
7158,55.58815,12.69975
7159,55.58765,12.69975
7160,55.58705,12.69975
7161,55.58645,12.69975
7162,55.58565,12.69975
7163,55.58515,12.69975
7164,55.58465,12.69975
7165,55.58135,12.70325
7166,57.71925,10.60325
7167,57.71855,10.59975
7168,57.66475,11.79675
7169,57.66475,11.80025
7170,57.71755,10.59975
7171,57.66405,11.81075
7172,57.66375,11.81775
7173,57.66345,11.82125
7174,57.66325,11.82125
7175,57.66305,11.82475
7176,57.66295,11.82825
7177,57.66325,11.83175
7178,57.66345,11.83175
7179,57.66315,11.83875
7180,57.66155,11.84225
7181,54.47165,10.25325
7182,57.66255,11.83875
7183,55.02195,8.44725
7184,57.71715,10.58575
7185,57.70715,11.69525
7186,57.70695,11.69525
7187,57.70605,11.69175
7188,57.70505,11.69175
7189,57.70465,11.68825
7190,54.50085,10.29525
7191,54.48435,10.26375
7192,54.48235,10.26375
7193,54.48065,10.26025
7194,57.70245,11.67775
7195,57.70185,11.67425
7196,57.70085,11.67075
7197,55.59765,12.69625
7198,55.59705,12.69975
7199,55.59655,12.69975
7200,55.59625,12.69975
7201,55.59575,12.69975
7202,55.59545,12.69975
7203,55.59505,12.69975
7204,55.59465,12.69975
7205,54.46625,10.24975
7206,57.71595,10.58575
7207,54.50075,10.29525
7208,57.66295,11.82475
7209,54.46485,10.24625
7210,54.46415,10.24625
7211,55.58405,12.69975
7212,54.46285,10.24625
7213,56.06555,12.63325
7214,56.06715,12.63325
7215,56.06745,12.63325
7216,56.06845,12.62975
7217,56.06715,12.62975
7218,56.06535,12.62625
7219,56.06335,12.62625
7220,56.06305,12.62625
7221,56.06155,12.62625
7222,55.01635,8.44025
7223,54.48005,10.26025
7224,54.47885,10.26025
7225,54.47815,10.26025
7226,54.47745,10.25675
7227,55.01945,8.44375
7228,54.47605,10.25675
7229,54.47515,10.25675
7230,54.47445,10.25675
7231,54.47365,10.25325
7232,54.44625,10.22875
7233,56.01955,12.66825
7234,57.65835,11.75825
7235,55.65445,12.69625
7236,57.65805,11.75475
7237,54.44485,10.22525
7238,57.65765,11.75125
7239,54.44405,10.22525
7240,56.01985,12.66825
7241,55.65655,12.69625
7242,57.65665,11.74775
7243,54.44275,10.22525
7244,57.65625,11.74425
7245,57.72045,10.60325
7246,57.72035,10.60325
7247,55.60225,12.69975
7248,55.60155,12.69975
7249,55.60115,12.69975
7250,55.60075,12.69975
7251,57.71645,10.59625
7252,57.71575,10.59275
7253,57.71685,10.59275
7254,57.71765,10.58925
7255,54.47025,10.25325
7256,56.62875,11.17025
7257,57.66305,11.83875
7258,57.71645,10.58575
7259,54.46795,10.24975
7260,57.66325,11.83525
7261,54.46735,10.24975
7262,55.02355,8.44725
7263,56.62955,11.17025
7264,55.02385,8.44725
7265,55.58395,12.70325
7266,55.60005,12.69975
7267,55.59945,12.69975
7268,55.59905,12.69975
7269,55.59825,12.69975
7270,55.59795,12.69975
7271,55.59715,12.69975
7272,55.59685,12.69975
7273,55.59605,12.69975
7274,55.59495,12.69975
7275,55.59455,12.69975
7276,55.59375,12.69975
7277,55.59325,12.69975
7278,55.59255,12.69975
7279,55.59205,12.69975
7280,55.59125,12.69975
7281,55.59005,12.69975
7282,55.58875,12.69975
7283,55.58835,12.69975
7284,55.58745,12.70325
7285,55.58705,12.70325
7286,55.58625,12.70325
7287,55.58575,12.70325
7288,55.58485,12.70325
7289,55.58435,12.70325
7290,55.61135,12.70325
7291,55.61295,12.70325
7292,55.61505,12.69975
7293,55.61695,12.69975
7294,55.61915,12.69975
7295,55.62025,12.69975
7296,55.58345,12.70325
7297,55.58305,12.70325
7298,55.58215,12.70325
7299,55.02565,8.45075
7300,54.46205,10.24275
7301,54.46125,10.24275
7302,54.45965,10.24275
7303,54.45885,10.24275
7304,55.64185,12.69975
7305,56.00275,12.69275
7306,56.00295,12.69275
7307,55.62235,12.69975
7308,55.62395,12.69975
7309,56.00495,12.69275
7310,55.62445,12.69975
7311,56.00665,12.69275
7312,55.62655,12.69975
7313,55.62755,12.69975
7314,56.00825,12.69275
7315,55.62915,12.69975
7316,56.01035,12.68925
7317,55.63185,12.69975
7318,56.01165,12.68925
7319,55.63335,12.69975
7320,56.01245,12.68925
7321,55.63495,12.69975
7322,55.63655,12.69975
7323,55.63865,12.69975
7324,57.69455,11.91225
7325,55.63975,12.69975
7326,55.64025,12.69975
7327,54.35535,9.88225
7328,54.45745,10.23925
7329,55.64345,12.69625
7330,54.45595,10.23925
7331,54.45515,10.23925
7332,54.35475,9.88575
7333,55.64565,12.69625
7334,54.45455,10.23575
7335,54.45385,10.23575
7336,55.64715,12.69625
7337,54.45265,10.23575
7338,54.45205,10.23575
7339,56.01905,12.67525
7340,56.01365,12.68925
7341,56.01525,12.68575
7342,56.01605,12.68575
7343,56.01755,12.68575
7344,56.01895,12.68225
7345,57.66315,11.82475
7346,57.66355,11.81775
7347,57.66375,11.81425
7348,57.66395,11.81425
7349,57.66425,11.80725
7350,57.66435,11.80375
7351,57.66455,11.80375
7352,57.66465,11.80025
7353,57.66485,11.79675
7354,56.01905,12.67875
7355,57.66335,11.78625
7356,57.66185,11.77925
7357,55.64875,12.69625
7358,57.66135,11.77575
7359,54.45055,10.23225
7360,55.64985,12.69625
7361,57.66085,11.77225
7362,54.44995,10.23225
7363,55.65085,12.69625
7364,54.44905,10.23225
7365,56.01925,12.67175
7366,54.44825,10.22875
7367,57.65975,11.76525
7368,54.44765,10.22875
7369,57.65935,11.76175
7370,56.01935,12.67175
7371,55.65295,12.69625
7372,57.65895,11.76175
7373,54.49795,10.29525
7374,56.03595,12.64025
7375,56.03615,12.64025
7376,56.03685,12.64725
7377,56.03705,12.64725
7378,56.03745,12.65075
7379,56.03785,12.65425
7380,56.03825,12.65775
7381,56.03865,12.66125
7382,56.03885,12.66475
7383,56.03905,12.66475
7384,56.03915,12.66825
7385,54.15585,12.09775
7386,54.15535,12.09775
7387,55.66575,12.69275
7388,57.65045,11.71275
7389,57.64995,11.70925
7390,54.37425,10.99175
7391,54.36635,10.16925
7392,57.64965,11.70575
7393,55.66735,12.69275
7394,57.64895,11.70575
7395,54.36595,10.16925
7396,57.64835,11.70225
7397,55.66885,12.69275
7398,54.37405,10.99525
7399,57.64785,11.69875
7400,54.34975,9.90325
7401,57.64745,11.69525
7402,54.36555,10.16575
7403,55.56255,13.07425
7404,55.56285,13.07075
7405,55.67135,12.69275
7406,54.36515,10.16575
7407,54.38735,10.19375
7408,54.38465,10.19025
7409,54.38395,10.19025
7410,54.38265,10.19025
7411,54.38195,10.18675
7412,54.15485,12.09775
7413,54.15355,12.09775
7414,54.15295,12.09775
7415,54.15265,12.09775
7416,54.15225,12.09775
7417,55.65755,12.69625
7418,55.65805,12.69625
7419,57.65535,11.74075
7420,54.44125,10.22175
7421,57.65505,11.73725
7422,54.35205,9.89275
7423,57.65465,11.73725
7424,57.65425,11.73375
7425,54.36935,10.17275
7426,54.38135,10.18675
7427,54.38035,10.18675
7428,54.37965,10.18325
7429,54.37835,10.18325
7430,54.37465,10.17975
7431,54.37365,10.17625
7432,54.37285,10.17625
7433,54.37245,10.17625
7434,54.37135,10.17275
7435,54.37345,10.98475
7436,54.37095,10.17275
7437,54.37325,10.98825
7438,55.66065,12.69275
7439,54.43935,10.22175
7440,57.65345,11.73025
7441,55.56125,13.08125
7442,57.65305,11.72675
7443,55.66215,12.69275
7444,54.37345,10.98825
7445,55.56275,13.07425
7446,57.65255,11.72325
7447,57.65215,11.71975
7448,55.66375,12.69275
7449,57.65175,11.71975
7450,54.36745,10.16925
7451,54.37405,10.99175
7452,54.49725,10.29175
7453,57.65135,11.71625
7454,55.66475,12.69275
7455,57.65095,11.71625
7456,55.67285,12.69275
7457,54.37375,10.99875
7458,56.02025,12.66475
7459,56.02075,12.66125
7460,56.02115,12.66125
7461,56.02155,12.65775
7462,56.02175,12.65425
7463,56.02205,12.65425
7464,56.02295,12.65075
7465,56.02355,12.65075
7466,56.02465,12.64725
7467,56.02575,12.64375
7468,54.37335,11.00225
7469,54.37325,11.00225
7470,54.36465,10.15875
7471,55.68045,12.68925
7472,54.37325,11.00575
7473,57.70165,11.92275
7474,54.56355,11.57975
7475,54.37315,11.00575
7476,55.68195,12.68925
7477,55.68325,12.68925
7478,55.68545,12.68925
7479,54.37305,11.00925
7480,54.36485,10.15525
7481,54.49665,10.29525
7482,55.68695,12.68925
7483,56.03545,12.63325
7484,55.67785,12.68925
7485,54.49685,10.29525
7486,55.08475,8.57675
7487,57.70145,11.92275
7488,57.70135,11.92275
7489,55.59365,12.68225
7490,55.71395,12.68925
7491,54.37665,11.03025
7492,54.37685,11.03025
7493,55.59285,12.67875
7494,55.71595,12.68925
7495,54.34055,9.94525
7496,54.37755,11.03025
7497,54.25905,9.61975
7498,55.48835,7.82425
7499,55.48835,7.82775
7500,55.71805,12.68925
7501,54.24035,9.60925
7502,54.24065,9.61275
7503,54.24085,9.61275
7504,54.24105,9.61275
7505,54.24155,9.61275
7506,54.24195,9.61275
7507,54.24215,9.61275
7508,54.24255,9.61275
7509,54.24275,9.61275
7510,54.24295,9.61275
7511,54.24355,9.61275
7512,54.24375,9.61275
7513,54.24425,9.61275
7514,54.25825,9.61975
7515,54.25805,9.61975
7516,54.25515,9.61975
7517,55.45035,8.40875
7518,55.45055,8.40875
7519,55.45085,8.40875
7520,55.45105,8.40875
7521,55.45145,8.40875
7522,55.45185,8.41225
7523,55.45235,8.41225
7524,55.45275,8.41225
7525,55.45325,8.41225
7526,55.45365,8.41225
7527,55.45415,8.41225
7528,55.45455,8.41225
7529,55.45495,8.41575
7530,55.45525,8.41575
7531,55.45545,8.41575
7532,55.45575,8.41575
7533,55.45595,8.41575
7534,55.45615,8.41925
7535,55.45645,8.41925
7536,55.45665,8.41925
7537,55.45685,8.41925
7538,55.45705,8.41925
7539,55.45715,8.42275
7540,55.45725,8.42275
7541,56.02655,12.64375
7542,55.45745,8.42275
7543,55.45765,8.42275
7544,55.45775,8.42625
7545,56.02755,12.64375
7546,56.02855,12.64025
7547,55.45785,8.42625
7548,56.02985,12.64025
7549,55.45785,8.43325
7550,56.03095,12.63675
7551,56.03195,12.63675
7552,55.45795,8.43675
7553,55.45815,8.43675
7554,56.03355,12.63325
7555,55.45855,8.43675
7556,55.45885,8.43675
7557,56.03425,12.63325
7558,55.45935,8.43675
7559,55.45965,8.43675
7560,55.46005,8.43675
7561,57.69915,11.91925
7562,57.69985,11.91925
7563,57.70215,11.92975
7564,54.37325,11.02325
7565,54.37335,11.02325
7566,55.70325,12.68925
7567,54.36535,10.14825
7568,55.70475,12.68925
7569,54.37365,11.02325
7570,55.46105,8.43675
7571,56.03675,12.63325
7572,54.37305,11.01275
7573,56.03715,12.63325
7574,57.69915,11.66725
7575,54.38095,10.18675
7576,55.50265,7.80675
7577,54.37315,11.01275
7578,56.03925,12.62975
7579,54.36495,10.15175
7580,55.50315,7.80675
7581,54.37315,11.01625
7582,55.69405,12.68925
7583,56.04065,12.62975
7584,54.38195,10.19025
7585,55.69655,12.68925
7586,57.70545,11.69525
7587,55.69745,12.68925
7588,54.37315,11.01975
7589,54.36515,10.14825
7590,55.69965,12.68925
7591,54.37325,11.01975
7592,55.70115,12.68925
7593,54.52835,11.24375
7594,54.52745,11.24375
7595,54.52655,11.24375
7596,54.52575,11.24375
7597,54.52485,11.24375
7598,54.52315,11.24375
7599,54.52225,11.24375
7600,54.52155,11.24375
7601,54.52065,11.24025
7602,54.51985,11.24025
7603,54.51905,11.24025
7604,54.51355,11.23675
7605,54.51295,11.23675
7606,54.51145,11.23675
7607,54.51085,11.23675
7608,54.50845,11.23325
7609,54.50735,11.23325
7610,54.50685,11.23325
7611,54.50635,11.22975
7612,54.53175,11.24725
7613,54.34695,9.75975
7614,54.34605,9.75975
7615,54.34585,9.75975
7616,57.04885,10.07475
7617,57.04815,10.07825
7618,57.04745,10.07825
7619,57.04665,10.08175
7620,57.04605,10.08175
7621,57.04495,10.08525
7622,57.04445,10.08525
7623,57.04415,10.08875
7624,57.04335,10.09225
7625,57.04285,10.09225
7626,57.04195,10.09575
7627,57.04145,10.09575
7628,57.04105,10.09575
7629,57.04065,10.09925
7630,57.04015,10.09925
7631,57.03965,10.09925
7632,57.03935,10.10275
7633,57.03885,10.10275
7634,57.03835,10.10625
7635,57.03745,10.10625
7636,57.03715,10.10975
7637,57.03665,10.10975
7638,57.65345,11.73375
7639,57.65405,11.73725
7640,57.65445,11.74075
7641,57.65495,11.74425
7642,57.65715,11.75475
7643,57.65755,11.75825
7644,57.65805,11.76175
7645,57.66115,11.77575
7646,57.66165,11.77575
7647,57.66215,11.77925
7648,57.02465,10.13425
7649,57.03565,10.11325
7650,57.03535,10.11325
7651,57.03435,10.11675
7652,57.03385,10.11675
7653,57.03285,10.12025
7654,57.03235,10.12025
7655,57.03165,10.12025
7656,57.03105,10.12375
7657,57.03035,10.12375
7658,57.02985,10.12375
7659,57.02635,10.13075
7660,57.02565,10.13075
7661,55.78205,12.70675
7662,56.02965,12.63325
7663,54.35435,10.00475
7664,55.08425,8.58025
7665,57.02335,10.13425
7666,57.66405,11.78975
7667,57.71615,10.59275
7668,57.02265,10.13775
7669,55.78395,12.70675
7670,57.66425,11.78975
7671,57.02215,10.13775
7672,57.02165,10.13775
7673,54.24485,9.61275
7674,54.24535,9.61275
7675,56.06575,12.63325
7676,56.97935,8.92325
7677,55.72255,12.68925
7678,54.38035,11.03375
7679,55.72455,12.68925
7680,54.38065,11.03375
7681,55.72695,12.69275
7682,55.19955,7.19775
7683,55.72845,12.69275
7684,54.38445,10.20075
7685,54.38245,11.03725
7686,55.72995,12.69275
7687,55.19925,7.19425
7688,55.73195,12.69275
7689,55.73335,12.69275
7690,55.09615,14.68775
7691,54.34235,9.96975
7692,55.09545,14.68775
7693,55.72005,12.68925
7694,54.37875,11.03375
7695,54.37895,11.03375
7696,55.72105,12.68925
7697,55.08645,8.56625
7698,56.03565,12.64025
7699,54.38995,10.19725
7700,56.05995,12.62625
7701,54.49725,10.29875
7702,54.39145,10.19375
7703,56.03575,12.64025
7704,56.03595,12.64375
7705,56.03625,12.64725
7706,56.03635,12.65075
7707,56.03665,12.65425
7708,56.03695,12.65775
7709,56.03705,12.66125
7710,56.03735,12.66475
7711,56.03745,12.66475
7712,56.03755,12.66825
7713,56.03765,12.66825
7714,56.03785,12.67175
7715,56.03795,12.67175
7716,56.03945,12.68225
7717,54.56255,11.60075
7718,56.05835,12.62625
7719,56.05775,12.62625
7720,54.38425,11.04075
7721,54.38495,11.04075
7722,54.38595,11.04075
7723,54.38685,11.04075
7724,54.38825,11.04425
7725,54.38905,11.04425
7726,54.38995,11.04425
7727,54.39145,11.04775
7728,54.39305,11.04775
7729,54.39365,11.04775
7730,54.39465,11.05125
7731,54.39505,11.05475
7732,54.39575,11.05475
7733,54.39605,11.05825
7734,54.39635,11.05825
7735,54.39665,11.06175
7736,54.39705,11.06175
7737,54.39725,11.06525
7738,54.39755,11.06525
7739,54.39775,11.06875
7740,54.39825,11.06875
7741,54.39855,11.07225
7742,54.39895,11.07225
7743,54.39935,11.07575
7744,54.40005,11.07925
7745,54.40025,11.07925
7746,56.05655,12.62275
7747,54.40055,11.07925
7748,54.40095,11.08275
7749,54.40135,11.08275
7750,54.40175,11.08625
7751,54.40185,11.08625
7752,54.40205,11.08975
7753,54.40215,11.08975
7754,54.40245,11.09325
7755,54.40245,11.09675
7756,54.40235,11.09675
7757,54.40215,11.10025
7758,54.40215,11.10375
7759,55.73725,12.69275
7760,55.73915,12.69275
7761,55.74055,12.69625
7762,55.74145,12.69625
7763,55.74295,12.69625
7764,55.74435,12.69625
7765,55.74625,12.69625
7766,55.74865,12.69625
7767,56.03255,12.61925
7768,55.75005,12.69625
7769,56.03255,12.62275
7770,56.03245,12.62275
7771,55.75145,12.69625
7772,56.03235,12.62625
7773,55.75335,12.69975
7774,56.03225,12.62625
7775,56.03215,12.62975
7776,55.75475,12.69975
7777,55.75565,12.69975
7778,56.03185,12.63325
7779,55.75705,12.69975
7780,54.40205,11.10375
7781,56.03205,12.63675
7782,54.40195,11.10375
7783,56.03245,12.63675
7784,55.75845,12.69975
7785,56.12685,12.31125
7786,54.40175,11.10725
7787,56.03315,12.64025
7788,55.62375,7.60725
7789,54.40155,11.11075
7790,56.03345,12.64025
7791,54.40145,11.11075
7792,55.76035,12.69975
7793,54.40245,11.11075
7794,56.03435,12.64375
7795,55.12215,7.24675
7796,56.03465,12.64725
7797,54.40275,11.11425
7798,56.03485,12.64725
7799,55.12285,7.24675
7800,55.76405,12.69975
7801,57.62185,11.59725
7802,57.62235,11.59725
7803,57.62285,11.60075
7804,57.62375,11.60425
7805,57.62455,11.60425
7806,57.62535,11.60775
7807,57.62595,11.60775
7808,57.62645,11.61125
7809,57.62685,11.61475
7810,57.62745,11.61475
7811,57.62795,11.61825
7812,57.62845,11.62175
7813,57.62885,11.62175
7814,57.62965,11.62525
7815,55.76125,12.69975
7816,55.76265,12.69975
7817,57.64865,11.70575
7818,57.63015,11.62875
7819,57.63065,11.63225
7820,57.63135,11.63225
7821,55.76585,12.70325
7822,54.31235,9.70375
7823,54.31245,9.70375
7824,54.31255,9.70375
7825,54.31265,9.70375
7826,54.31275,9.70375
7827,54.31285,9.70375
7828,54.31295,9.70375
7829,54.31305,9.70725
7830,54.31315,9.70725
7831,54.31325,9.70725
7832,54.31345,9.70725
7833,54.31355,9.70725
7834,54.31375,9.70725
7835,54.31375,9.71075
7836,54.31395,9.71075
7837,54.31365,9.71075
7838,54.31325,9.71075
7839,54.31285,9.71075
7840,54.31235,9.71075
7841,54.31135,9.71075
7842,54.31035,9.71075
7843,54.30955,9.71075
7844,54.30875,9.71075
7845,54.30795,9.71075
7846,54.30785,9.71075
7847,54.40195,11.11775
7848,55.76675,12.70325
7849,54.29915,9.70375
7850,57.65055,11.71975
7851,54.29145,9.67225
7852,54.29155,9.67225
7853,54.29175,9.67225
7854,54.29225,9.67575
7855,54.29315,9.67925
7856,54.29325,9.68275
7857,54.29345,9.68275
7858,54.29365,9.68275
7859,54.29375,9.68275
7860,54.29395,9.68625
7861,54.29405,9.68625
7862,54.29425,9.68625
7863,54.29435,9.68625
7864,54.29445,9.68625
7865,54.30635,9.71075
7866,54.29465,9.68975
7867,54.29485,9.68975
7868,54.30535,9.71075
7869,54.29505,9.68975
7870,54.29515,9.68975
7871,54.30455,9.71075
7872,54.30425,9.71075
7873,54.29535,9.69325
7874,54.30385,9.70725
7875,54.29555,9.69325
7876,54.30345,9.70725
7877,54.29575,9.69325
7878,54.30225,9.70725
7879,54.30055,9.70375
7880,54.29795,9.70025
7881,56.02775,12.63325
7882,57.02095,10.14125
7883,57.71475,10.59275
7884,55.78575,12.70675
7885,57.02035,10.14125
7886,57.01965,10.14125
7887,56.69675,8.24425
7888,54.34255,9.96975
7889,54.34275,9.97325
7890,57.05045,10.06075
7891,54.34305,9.97675
7892,57.05095,10.06425
7893,54.34345,9.97675
7894,54.29595,9.69325
7895,54.29645,9.69675
7896,54.29685,9.69675
7897,54.34725,9.99075
7898,54.29705,9.70025
7899,57.64875,11.80725
7900,54.56275,11.59725
7901,57.64885,11.80725
7902,54.34815,9.99425
7903,57.65105,11.71975
7904,55.76755,12.70325
7905,57.65145,11.72325
7906,54.56305,11.59375
7907,57.65195,11.72675
7908,54.34875,9.99425
7909,55.76955,12.70325
7910,55.18285,12.15375
7911,54.34955,9.99775
7912,55.77135,12.70325
7913,55.18305,12.15375
7914,55.77225,12.70325
7915,54.35025,9.99775
7916,57.05115,10.06425
7917,57.05095,10.06775
7918,57.05085,10.06775
7919,57.05045,10.07125
7920,57.05015,10.07125
7921,57.04995,10.07125
7922,55.77315,12.70325
7923,57.71655,10.58575
7924,54.35065,9.99775
7925,57.71695,10.58575
7926,56.05015,12.63675
7927,56.04905,12.63675
7928,56.04735,12.63675
7929,56.04395,12.63675
7930,56.04275,12.63675
7931,56.04225,12.63675
7932,56.04025,12.63675
7933,56.03845,12.63675
7934,56.03645,12.63325
7935,55.08495,8.57675
7936,54.60475,12.65775
7937,55.77505,12.70675
7938,54.35155,10.00125
7939,57.71735,10.58925
7940,54.35175,10.00125
7941,54.39845,10.20075
7942,55.77645,12.70675
7943,56.03335,12.63325
7944,56.03275,12.63325
7945,54.35335,10.00475
7946,55.78065,12.70675
7947,54.35355,10.00475
7948,54.53935,11.24725
7949,54.53835,11.24725
7950,54.53745,11.24725
7951,54.53675,11.24725
7952,54.53545,11.24725
7953,54.53475,11.24725
7954,54.53405,11.24725
7955,54.32145,9.71775
7956,54.32185,9.71775
7957,54.53195,11.24375
7958,54.32255,9.71775
7959,54.32285,9.71775
7960,54.53055,11.24375
7961,54.52985,11.24375
7962,54.32455,9.72125
7963,54.32495,9.72125
7964,54.32525,9.72125
7965,54.32555,9.72125
7966,54.32735,9.72475
7967,54.32765,9.72475
7968,56.69015,8.24075
7969,57.68345,11.87025
7970,57.01895,10.14125
7971,57.71375,10.59625
7972,55.78765,12.71025
7973,55.61785,7.57225
7974,57.01785,10.14475
7975,56.02555,12.63325
7976,57.01715,10.14475
7977,55.78905,12.71025
7978,57.71335,10.59625
7979,55.50255,7.83125
7980,55.61805,7.57225
7981,57.71335,10.59975
7982,57.01605,10.14825
7983,54.40555,10.20425
